,index,Unnamed: 0,brand,id,created_at,text,likes,in reply to,retweeted,nb_words,text_len,subjectivity,polarity,negative,neutral,positive,compound,similarity
1076,3581,3581,loccitane_jp,1406893112564146180,2021-06-21 08:33:51,which mood is now tell me the mood of summer with a simple diagnosis the fragrance verbena that i call love the mint verbena loxitan where the heart is clear is recommended this summer if you want rt ,193,,False,38,200,0.4468253968253968,0.1999999999999999,0.0,0.764,0.236,0.836,0.8768044
1077,3582,3582,loccitane_jp,1405804475592421377,2021-06-18 08:28:00,reset summer skin damage from now the season when skin damage is worrisome with ultraviolet rays and high temperature and humidity has come with serum care starting now skin damage lets reset within the day people who want to turn on summer with healthy skin ,86,,False,45,259,0.3799999999999999,0.22,0.214,0.661,0.125,-0.7269,0.9232504
1078,3583,3583,loccitane_jp,1405440112675065856,2021-06-17 08:20:09, new menu appearance in summer lxitane cafe herb calling love verbena and mango parfait new texture sweets using rich croissants join the company and eat a new menu for details ,135,,False,30,177,0.5427272727272727,0.2568181818181818,0.0,0.654,0.346,0.9217,0.85439366
1079,3584,3584,loccitane_jp,1405079699806511107,2021-06-16 08:28:00,good news for those who have trouble with hair care there should be many people who suffer from hair care in the coming season humidity of the rainy season summer ultraviolet rays spread and swell introduce summer hair care that can easily introduce what is the item ,101,,False,47,267,0.5333333333333333,0.3583333333333333,0.122,0.635,0.243,0.8126,0.92739123
1080,3585,3585,loccitane_jp,1404717060366688256,2021-06-15 08:27:00,new project roxytan radio limited verbenas usage feeling is delivered by roxytan staff on the radio icy touch fragrance if you heard eau de toiree roxitan radio do it ,92,,False,29,167,0.2324675324675324,-0.0116883116883116,0.062,0.888,0.049,-0.1027,0.8933886
1081,3586,3586,loccitane_jp,1404354672467529730,2021-06-14 08:27:00, gift to deliver moisturizing to the heart and hands i can not meet easily lets deliver a gift with congratulations on thank you if you are worried about hand cream gifts ,104,,False,31,171,0.8333333333333334,0.4333333333333333,0.102,0.528,0.37,0.9035,0.90538687
1082,3587,3587,loccitane_jp,1403267760725979137,2021-06-11 08:28:00, would you like to give your gratitude with a fathers day gift a refreshing fragrance cool hair care cool hair care i can refresh my favorite wine and liqueur even every days tiredness fathers day ,63,,False,35,197,0.825,0.425,0.0,0.514,0.486,0.967,0.8538935
1083,3588,3588,loccitane_jp,1402444463939588097,2021-06-09 01:56:31, focus loxitane proposes invisible pair look pr with verbena scent ,0,,False,10,67,0.0,0.0,0.0,1.0,0.0,0.0,0.8292728
1084,3589,3589,loccitane_jp,1402191068876050433,2021-06-08 09:09:36, roxytan spa resets and prepares mental and physical fatigue with an emphasis on sleep cycles roxytan spas latest menu sleep reset treatment body treatment details are this ,93,,False,27,173,0.4142857142857143,0.1333333333333333,0.071,0.929,0.0,-0.25,0.8705201
1085,3590,3590,loccitane_jp,1402076429731303424,2021-06-08 01:34:04, verbena limited product review cold feeling of verbena limited product cool pleasant texture and the scent of verbena that attracts encounters switch on to summer switch on details are this,0,,False,30,190,0.5804761904761905,0.0680952380952381,0.101,0.638,0.261,0.7184,0.89679074
1086,3591,3591,loccitane_jp,1401840109461270529,2021-06-07 09:55:01, verbena limited product review cold feeling of verbena limited product switch on to summer with the scent of verbena that attracts encounters with cool pleasant texture ,144,,False,26,170,0.5804761904761905,0.0680952380952381,0.113,0.595,0.292,0.7184,0.9167338
1087,3592,3592,loccitane_jp,1400737034474450951,2021-06-04 08:51:48,tomorrow world environment day born in provence roxytan is also actively engaged in environmental conservation activities i would be happy if you could be interested in sustainability through the activities of roxytan here are the details of the activity ,71,,False,39,255,0.7000000000000001,0.3055555555555556,0.0,0.749,0.251,0.886,0.91150725
1088,3593,3593,loccitane_jp,1400368405908058116,2021-06-03 08:27:00, pure freshness limited edition pure freshness incorporating the wisdom of herbal vinegar which is essential for living in provence a new limited bottle and limited kit perfect for summer ,109,,False,29,188,0.3978896103896104,0.1688311688311688,0.159,0.642,0.198,0.5267,0.8803716
1089,3594,3594,loccitane_jp,1400007276639899651,2021-06-02 08:32:00, released today verbena limited products the rainy season is comfortable and cool with a fresh scent and cool and comfortable vervenas limited product is newly released the refreshing feeling of fragrance is excellent with summer if you are concerned about the item details ,188,,False,43,274,0.614025974025974,0.3293506493506494,0.091,0.573,0.335,0.9274,0.8882828
1090,3595,3595,loccitane_jp,1399283004254691332,2021-05-31 08:34:00,greedy care in the summer that comes in earnest from now on care for damaged skin such as ultraviolet rays and dryness due to temperature difference is important get clear summer skin with roxitan summer skin care and if you are worried about the item ,107,,False,45,252,0.5645833333333333,0.09375,0.122,0.593,0.285,0.872,0.8916124
1091,3596,3596,loccitane_jp,1398195338524061704,2021-05-28 08:32:00,wavenas hand care is recommended for summer when temperature and humidity are high for summer hand care light texture that can be refreshed it is a refreshing fragrance perfect for summer if you think you care if you think that you are worried ,114,,False,43,244,0.8099999999999999,0.515,0.038,0.589,0.373,0.9601,0.90343934
1092,3597,3597,loccitane_jp,1397832949223944202,2021-05-27 08:32:00,hair care step leading to smooth hair not only skin but also hair when damage and dryness are worrisome when you get smooth hair with roxytan hair care step ,168,,False,29,157,0.6666666666666666,0.2666666666666666,0.2,0.637,0.163,-0.3506,0.883554
1093,3598,3598,loccitane_jp,1397470561425661955,2021-05-26 08:32:00,i was ready to show my skin i was ready to show off citrus verbenas body care jule body scrub flosted body cream body hair mist if you enjoy summer skin preparation with luxury care ,184,,False,35,182,0.5,0.2666666666666666,0.0,0.657,0.343,0.9274,0.8760476
1094,3599,3599,loccitane_jp,1397375101151047682,2021-05-26 02:12:40,mint verbena that has become a staple from this year the scent of mint that washes the heart further comes to the time of reset ,84,,False,25,128,0.5,0.0,0.0,1.0,0.0,0.0,0.9299204
1095,3600,3600,loccitane_jp,1397108173585010696,2021-05-25 08:32:00,daytime and night w care such as drying due to ultraviolet rays and temperature difference reset and night w care is important reset triple essence overnight reset serum healthy skin with plenty of benefits of i motel ,105,,False,37,218,0.59375,0.19375,0.0,0.682,0.318,0.91,0.84803766
1096,3601,3601,loccitane_jp,1395892161657327616,2021-05-22 00:00:00, roxytan official mail order thank you so much for your help so far thank you very much for this year plenty of benefits only now ,179,,False,25,130,0.615,0.14,0.0,0.671,0.329,0.8519,0.84938085
1097,3602,3602,loccitane_jp,1395657615502286850,2021-05-21 08:28:00,this week was also a good time friday night at the immortelle overnight reset serum the fresh texture of the oilin serum leads to full skin the next morning who wants to use ,150,,False,33,174,0.35,0.31,0.0,0.852,0.148,0.6369,0.88439506
1098,3603,3603,loccitane_jp,1395295732869910532,2021-05-20 08:30:00,hand care that heals the hand skin and the heart the fragrance of lavender that daily hand care becomes a time of peace heals the heart and hand skin that works hard every day with a relaxing scent people who are worried about the scent of lavender click here for details ,153,,False,51,272,0.2708333333333333,-0.1458333333333333,0.053,0.569,0.378,0.9729,0.84154344
1099,3604,3604,loccitane_jp,1395269732379414532,2021-05-20 06:46:41, the flower arrium who greeted yesterday is cute if there is a flower it is good in happy after the bath the massage cream of roxytan is good and happy because it may be small every day,0,,False,37,185,0.7666666666666667,0.5416666666666666,0.0,0.621,0.379,0.9538,0.909004
1100,3605,3605,loccitane_jp,1395267481183260672,2021-05-20 06:37:44, powerup roxytan official line skin care diagnostic loccitane beauty concierge i want to do my best in skin care that has recently changed skin care i want to meet new skin care if you want to meet with new skin care,0,,False,41,216,0.3647727272727273,0.3181818181818181,0.0,0.51,0.49,0.9774,0.87060094
1101,3606,3606,loccitane_jp,1394959228142424068,2021-05-19 10:12:51,powerup roxytan official line skin care diagnosis loccitane beauty concierge i want to do my best for skin care that has recently changed skin care i want to meet with new skin care if you want to try it please try it and lets see here,107,,False,46,235,0.3348484848484849,0.3787878787878787,0.0,0.557,0.443,0.975,0.88651884
1102,3607,3607,loccitane_jp,1394587106777853952,2021-05-18 09:34:11,i can take measures against sunburn ultraviolet rays reach the skin through the window glass and the season that is easy to get a sunburn inadvertently lets realize beautiful summer skin with items that can care for uv while moisturizing the skin i care about roxytans uv care items ,141,,False,49,283,0.9166666666666669,0.6416666666666666,0.0,0.696,0.304,0.9477,0.91205525
1103,3608,3608,loccitane_jp,1394208568757325826,2021-05-17 08:30:00,new product immortelle reset triple essence oilinwater designed beauty water inspired by the original moisture balance of the skin quickly delivers beauty ingredients to the skin with just a single blow ,143,,False,31,203,0.4797077922077922,0.1933170995670995,0.0,0.665,0.335,0.9201,0.87060654
1104,3609,3609,loccitane_jp,1393743515180441601,2021-05-16 01:42:03, roxitans new roxitan i motel reset triple essence mist type beauty water ,0,,False,12,74,0.4545454545454545,0.1363636363636363,0.0,0.725,0.275,0.5859,0.8479857
1105,3610,3610,loccitane_jp,1393743440022687744,2021-05-16 01:41:45,happy birthday to enjoy the healing scent of daily hand care may be a wonderful year roxytan gift ,75,,False,18,98,0.625,0.55,0.0,0.356,0.644,0.9633,0.8351167
1106,3611,3611,loccitane_jp,1393508236658024448,2021-05-15 10:07:08, live shopping we will hold live shopping where you can shop while consulting with beauty advisors at home we also offer limited gifts so please look forward to l,0,,False,29,162,0.3809523809523809,0.067099567099567,0.057,0.751,0.192,0.6697,0.8817535
1107,3612,3612,loccitane_jp,1393159160913702914,2021-05-14 11:00:02, live shopping we will hold live shopping where you can shop while consulting with a beauty advisor at home we also offer limited gifts so please look forward to it ,82,,False,30,165,0.3809523809523809,0.067099567099567,0.055,0.758,0.186,0.6697,0.88114893
1108,3613,3613,loccitane_jp,1392758260793442304,2021-05-13 08:27:00, verbena limited editionstoppable early summer fragrance from verbena limited design limited products appear the first hand cream in the history of roxytan click here for details ,259,,False,26,179,0.2123809523809523,0.0271428571428571,0.184,0.712,0.104,-0.128,0.8622251
1109,3614,3614,loccitane_jp,1392395133513977856,2021-05-12 08:24:03,skin resident bacteria drying due to lack of care and climate change due to disorders in life balance,28,loccitane_jp,False,18,101,0.375,-0.125,0.107,0.744,0.149,0.2263,0.88658404
1110,3615,3615,loccitane_jp,1392394614632501248,2021-05-12 08:22:00, today released imorrhe reset triple essence roxytan focuses on beautiful skin fungus skin barrier first approach to skin stress people who want to use details ,114,,False,25,160,0.6666666666666666,0.55,0.141,0.689,0.17,0.2263,0.8685741
1111,3616,3616,loccitane_jp,1392358880961720322,2021-05-12 06:00:00, immortelle reset triple essence do not turn hectic days into skin trouble firstmove reset approach a new beauty water will be born if you are worried click here for details ,0,,False,30,174,0.3272727272727272,-0.0318181818181818,0.141,0.749,0.11,-0.0258,0.8312542
1112,3617,3617,loccitane_jp,1392271468365451267,2021-05-12 00:12:39, for dull and dull skin with a blow with beauty water ,0,,False,11,54,0.5,-0.2916666666666667,0.333,0.432,0.235,-0.1531,0.73909724
1113,3618,3618,loccitane_jp,1392067140660858881,2021-05-11 10:40:44, i want the skin barrier beautiful skin fungus idea is a skin that does not lose to skin stress the secret that mr akari yoshida born from roxytan was also crazy about here skin care yoshida shuri pr htt,0,,False,39,203,0.8666666666666667,-0.05,0.141,0.633,0.225,0.607,0.90719616
1114,3619,3619,loccitane_jp,1392031220255518721,2021-05-11 08:18:00, treatment menu using roxytan products luxuriously rich omotesando petitspaloksitan as a reward to yourself please heal your mind and body click here for reservations ,137,,False,24,167,0.75,0.375,0.0,0.676,0.324,0.8625,0.85910434
1115,3620,3620,loccitane_jp,1391189513637023745,2021-05-09 00:33:21, i chose mothers day gift i chose mothers day is an important day to give thank you to my mother lxitane scented gift and do not give time to be healed with flavorful wine and liqueur or gorgeous gift to enjoy the fragrance on sale on amazon,0,,False,47,241,0.7999999999999999,0.5,0.0,0.628,0.372,0.9633,0.90578556
